Date,địa chỉ,mặt tiền,đường vào,số tầng,số phòng  ngủ,số phòng toilet,m^2,price
09/10/2021,"Đường Nguyễn Văn Yến, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh",4,6,3,4,4,60,98.3 triệu/m²
09/10/2021,"Dự án The Eden Rose, Xã Thanh Liệt, Thanh Trì, Hà Nội",,17.5,4,4,,84.2,97.4 triệu/m²
09/10/2021,"Đường Huỳnh Tịnh Của, Xã Hòa Châu, Hòa Vang, Đà Nẵng",5,5.5,1,1,1,100,29.5 triệu/m²
09/10/2021,"Dự án Aqua City, Biên Hòa, Đồng Nai",,,3,4,5,150,50.7 triệu/m²
09/10/2021,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",5,8,5,3,5,28,155.4 triệu/m²
09/10/2021,"Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội",11.5,,6,,,215,92.1 triệu/m²
09/10/2021,"Phố Trung Kính, Phường Trung Hòa, Cầu Giấy, Hà Nội",5.6,8,6,6,8,64,210.9 nghìn/m²
09/10/2021,"Phường Trung Liệt, Đống Đa, Hà Nội",6,20,4,5,5,86,273.3 triệu/m²
09/10/2021,"Dự án ParaSol, Cam Ranh, Khánh Hòa",,,3,3,3,120,40.8 triệu/m²
09/10/2021,"Đường Văn Cao, Phường Liễu Giai, Ba Đình, Hà Nội",8.5,4,2,1,1,110,143.2 triệu/m²
05/10/2021,"Đường Ngô Quyền, Phường Vạn Phúc, Hà Đông, Hà Nội",3.5,3,5,3,3,36,77.8 triệu/m²
09/10/2021,"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội",4,6,4,4,4,45,217.8 triệu/m²
09/10/2021,"Đường Quốc Lộ 50, Xã Tân Kim, Cần Giuộc, Long An",6,6,2,4,2,80,23.6 triệu/m²
09/10/2021,"Đường Tô Vĩnh Diện, Phường Khương Trung, Thanh Xuân, Hà Nội",4.5,6,6,4,5,40,160 triệu/m²
09/10/2021,"Đường Hoàng Văn Thụ, Phường 2, Tân Bình, Hồ Chí Minh",4.5,,3,3,3,47.25,209.5 triệu/m²
09/10/2021,"Dự án Swan Bay, Đường 25A, Xã Đại Phước, Nhơn Trạch, Đồng Nai",,45,3,3,3,400,24 tỷ
09/10/2021,"Dự án Swan Bay, Xã Đại Phước, Nhơn Trạch, Đồng Nai",8,12,3,3,2,160,46.6 triệu/m²
09/10/2021,"Dự án NovaWorld Phan Thiết, Đường Lạc Long Quân, Xã Tiến Thành, Phan Thiết, Bình Thuận  ",10,,2,3,3,200,31 triệu/m²
09/10/2021,"Cầu Giấy, Hà Nội",4,40,4,4,2,45,117.8 triệu/m²
09/10/2021,"Đường Lạc Long Quân, Phường 9, Tân Bình, Hồ Chí Minh",4,,4,6,6,76,157.9 triệu/m²
09/10/2021,"Phường Định Công, Hoàng Mai, Hà Nội",5,12,4,4,4,67,141.8 triệu/m²
09/10/2021,"Đường Tây Sơn, Phường Ngã Tư Sở, Đống Đa, Hà Nội",4.5,3,7,11,11,50,94 triệu/m²
09/10/2021,"Dự án ParaSol, Cam Ranh, Khánh Hòa",12,20,3,3,3,120,41.7 triệu/m²
05/10/2021,"Đường Trịnh Văn Bô, Phường Phương Canh, Nam Từ Liêm, Hà Nội",4,5,5,3,4,32,92.2 triệu/m²
09/10/2021,"Đường Nguyễn Đình Lộc, Thị trấn Đồng Đăng, Cao Lộc, Lạng Sơn",6,13,4,6,4,85,2.7 tỷ
09/10/2021,"Dự án Khu đô thị Ecopark, Huyện Văn Giang, Hưng Yên",,,4,,,100,165 triệu/m²
09/10/2021,"K448 Trưng Nữ Vương, Phường  Hòa Thuận Đông, Hải Châu, Đà Nẵng",,2.5,2,3,2,62,40.3 triệu/m²
09/10/2021,"Đường Nguyễn Thái Học, Phường Kim Mã, Ba Đình, Hà Nội",5.5,6,8,3,3,55,490.9 triệu/m²
09/10/2021,"Phường Vĩnh Quang, Rạch Giá, Kiên Giang",6,13,1,3,2,80,21.2 triệu/m²
03/10/2021,"Đường Hoàng Văn Thái, Phường Khương Mai, Thanh Xuân, Hà Nội",,4,5,3,,32,200 triệu/m²
09/10/2021,"Đường Nguyễn Trọng Tuyển, Phường 10, Phú Nhuận, Hồ Chí Minh",4.6,20,4,6,6,70,314.3 triệu/m²
09/10/2021,"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",5,3,7,5,5,40,165 triệu/m²
05/10/2021,"Đường Quốc lộ 71, Xã Tam Hưng, Thanh Oai, Hà Nội",13,3,,2,1,220,2.5 tỷ
09/10/2021,"Phố Ngọc Trì, Phường Thạch Bàn, Long Biên, Hà Nội",,,5,3,4,36,79.2 triệu/m²
09/10/2021,"Đường T1, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",4,16,1,2,2,100,90 triệu/m²
09/10/2021,"Đường Khương Trung, Phường Khương Trung, Thanh Xuân, Hà Nội",5,6,4,,,51,62.7 triệu/m²
09/10/2021,"796/6 Trường Sa, Phường 14, Quận 3",5,17,4,6,8,57,491.2 triệu/m²
09/10/2021,"Dự án Regal One World Regency Shopping Mall, Đường Dũng Sĩ Điện Ngọc, Phường Điện Ngọc, Điện Bàn, Quảng Nam",20.5,33,4,4,4,350,31.4 triệu/m²
09/10/2021,"Phố Khương Hạ, Phường Khương Đình, Thanh Xuân, Hà Nội",4.7,5,5,6,,40,135 triệu/m²
09/10/2021,"Đường Võ Chí Công, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",3.2,3,5,4,4,35,97.1 triệu/m²
09/10/2021,"Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội",4,15,3,3,3,30,216.7 triệu/m²
09/10/2021,"Đường Cát Dài, Phường Cát Dài, Lê Chân, Hải Phòng",4.17,,4,5,4,90,175.6 triệu/m²
09/10/2021,"Đường Trần Phú, Phường 4, Quận 5, Hồ Chí Minh",3,4,3,4,4,30,183.3 triệu/m²
09/10/2021,"Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",4.3,6,3,4,5,51.6,42.6 triệu/m²
09/10/2021,"Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",3.9,6,7,4,6,55,200 triệu/m²
02/10/2021,"Đường Trịnh Văn Bô, Phường Phương Canh, Nam Từ Liêm, Hà Nội.",4,3,5,3,4,32,90.6 triệu/m²
09/10/2021,"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",5,4,7,5,6,40,165 triệu/m²
09/10/2021,"Dự án KN Paradise Cam Ranh, Cam Ranh, Khánh Hòa",6,30,3,,,108,4.5 tỷ
09/10/2021,"Đường Số 4, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh",6,10,3,,,132,166.7 triệu/m²
09/10/2021,"Đường 8, Xã Tam Phước, Long Điền, Bà Rịa Vũng Tàu",6.5,10,1,2,1,144,9.4 triệu/m²
09/10/2021,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",10,6,5,4,4,46,208.7 triệu/m²
09/10/2021,"Đường Đê Trần Khát Chân, Phường Thanh Lương, Hai Bà Trưng, Hà Nội",55,2.5,4,4,3,20,92.5 triệu/m²
09/10/2021,"Phố Ngọc Khánh, Phường Giảng Võ, Ba Đình, Hà Nội",3,,4,3,3,36,110.6 triệu/m²
09/10/2021,"Dự án Xuân Phương Garden, Đường Trịnh Văn Bô, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",8.5,12,4,4,4,144,76.4 triệu/m²
09/10/2021,"Đường Hoa Lâm - Ngô Gia Tự, Phường Đức Giang, Long Biên, Hà Nội",,,5,3,4,34,2 tỷ
09/10/2021,"Dự án Platin Center, Cẩm Phả, Quảng Ninh",5,17,4,,,75,73.3 triệu/m²
09/10/2021,"Đường Kim Ngưu, Phường Thanh Lương, Hai Bà Trưng, Hà Nội",,2.5,4,4,3,46,76.1 triệu/m²
09/10/2021,"Đường Tây Sơn, Phường Thịnh Quang, Đống Đa, Hà Nội",4,4,6,5,5,36,155.6 triệu/m²
09/10/2021,"Đường Trung Phụng, Phường Trung Phụng, Đống Đa, Hà Nội",6.6,10,4,3,5,55,436.4 triệu/m²
09/10/2021,"Đường Thất Sơn, Phường 15, Quận 10, Hồ Chí Minh",10,,7,10,10,270,295.9 nghìn/m²
09/10/2021,"Dự án Thanh Long Bay, Đường ĐT 719B, Xã Tân Thành, Hàm Thuận Nam, Bình Thuận  ",,42,3,5,3,108,63.9 triệu/m²
09/10/2021,"Dự án Thanh Long Bay, Đường ĐT 719B, Xã Tân Thành, Hàm Thuận Nam, Bình Thuận  ",,42,3,5,3,108,63.9 triệu/m²
09/10/2021,"Dự án Thanh Long Bay, Đường ĐT 719B, Xã Tân Thành, Hàm Thuận Nam, Bình Thuận  ",,42,3,5,3,108,63.9 triệu/m²
09/10/2021,"Dự án Tân Tây Đô, Đường Quốc lộ 32, Xã Tân Lập, Đan Phượng, Hà Nội",5,13,4,6,5,90,65.6 triệu/m²
09/10/2021,"Đường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",4,10,5,5,4,51,123.5 triệu/m²
09/10/2021,"Đường Trường Chinh, Phường Khương Thượng, Đống Đa, Hà Nội",,,7,6,,54.8,361.1 triệu/m²
02/10/2021,"Đường Lý Tự Trọng, Phường Trường Sơn, Sầm Sơn, Thanh Hóa",5.5,,2,3,2,120,22.1 triệu/m²
09/10/2021,"Đường Ngô Thì Nhậm, Phường Phú La, Hà Đông, Hà Nội",4,13,5,4,4,50,140 triệu/m²
09/10/2021,"Đường Phúc Lợi, Phường Giang Biên, Long Biên, Hà Nội",4,5,5,3,3,32,1.4 tỷ
06/10/2021,"Dự án Thanh Long Bay, Đường ĐT 719B, Xã Tân Thành, Hàm Thuận Nam, Bình Thuận  ",6,18,3,5,5,334,17.4 triệu/m²
09/10/2021,"Đường Nguyễn Văn Cừ, Phường Gia Thụy, Long Biên, Hà Nội",4.5,6.8,5,4,4,71,96.5 triệu/m²
02/10/2021,"Dự án Thanh Long Bay, Đường ĐT 719B, Xã Tân Thành, Hàm Thuận Nam, Bình Thuận  ",9,42,5,10,,154,87.7 triệu/m²
09/10/2021,"Phố Phùng Chí Kiên, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",4.4,5,5,4,,61,195.1 triệu/m²
09/10/2021,"Đường ĐT 824, Xã Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh",20,20,1,3,2,99.6,24.1 triệu/m²
09/10/2021,"Đường Ngô Gia Tự, Phường Đức Giang, Long Biên, Hà Nội",4,40,1,2,1,175,88.6 triệu/m²
09/10/2021,"Dự án The Oasis, Phường An Phú, Thuận An, Bình Dương",7,30,3,4,5,129.5,43.2 triệu/m²
09/10/2021,"Đường 21B, Phường Phú Lương, Hà Đông, Hà Nội",3,2,4,5,4,32,65.6 triệu/m²
09/10/2021,"Phường Khương Đình, Thanh Xuân, Hà Nội",3.5,40,3,2,2,27,94.4 triệu/m²
09/10/2021,"Dự án Grand World Phú Quốc, Thành phố Phú Quốc, Kiên Giang",,,2,2,2,95,160 triệu/m²
05/10/2021,"Dự án KĐT Văn Phú, Đường Văn Phú, Phường Phú La, Hà Đông, Hà Nội",4.5,11,4,4,,90,81.1 triệu/m²
02/10/2021,"Dự án Oasis City, Đường Vành Đai 4, Phường Mỹ Phước, Bến Cát, Bình Dương",12,30,3,,,80,38.4 triệu/m²
09/10/2021,"Đường Mậu Lương, Phường Kiến Hưng, Hà Đông, Hà Nội",3.9,2.5,5,3,3,32,72.8 triệu/m²
02/10/2021,"Dự án Oasis City, Đường Vành Đai 4, Phường Mỹ Phước, Bến Cát, Bình Dương",,30,3,,,193,15.9 triệu/m²
09/10/2021,"Đường Vương Thừa Vũ, Phường Khương Trung, Thanh Xuân, Hà Nội",3.8,3,4,4,4,40,102.5 triệu/m²
09/10/2021,"Đường Nguyễn Trãi, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội",4,,5,10,,76,184.2 triệu/m²
09/10/2021,"Dự án An Vượng Villa, Hà Đông, Hà Nội",9,11.5,4,,,225,17.6 tỷ
09/10/2021,"Dự án The Oasis, Thuận An, Bình Dương",8,20,3,4,3,244,22.1 triệu/m²
09/10/2021,"Đường Đào Tấn, Phường Cống Vị, Ba Đình, Hà Nội",4.2,3,4,4,2,62,79 triệu/m²
09/10/2021,"Đường Phạm Văn Bạch, Phường 15, Tân Bình, Hồ Chí Minh",4,30,2,3,2,68,169.1 triệu/m²
05/10/2021,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",9.5,8,4,6,3,114,131.6 triệu/m²
02/10/2021,"Đường Nguyễn Hoàng, Cầu Giấy, Hà Nội",4.6,6,6,6,6,40,162.5 triệu/m²
09/10/2021,"Dự án Aqua City, Thành phố Biên Hòa, Đồng Nai",25,60,3,4,5,135,74.1 triệu/m²
09/10/2021,"Phố Phùng Chí Kiên, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",4.4,5,5,4,5,61,180.3 triệu/m²
09/10/2021,"Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội",,,4,4,3,42,95.2 triệu/m²
09/10/2021,"Xã Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh",6,12,,2,2,139,38.8 triệu/m²
09/10/2021,"đường Võng Thị, Phường Bưởi, Tây Hồ, Hà Nội",5.5,6,8,7,7,106,231.1 triệu/m²
09/10/2021,"Đường Lê Đức Thọ, Gò Vấp, Hồ Chí Minh",4,10,3,4,5,60,133.3 triệu/m²
09/10/2021,"Dự án La Vida Residences, Vũng Tàu, Bà Rịa Vũng Tàu",11.5,21,3,4,5,230,78.3 triệu/m²
09/10/2021,"Phố Thái Thịnh, Phường Thịnh Quang, Đống Đa, Hà Nội",15,3,1,3,3,80,106.2 triệu/m²
09/10/2021,"Đường Số 27, Phường Tân Phong, Quận 7, Hồ Chí Minh",4,14,4,4,5,72,152.8 triệu/m²
09/10/2021,"Phường Tân Quy, Quận 7, Hồ Chí Minh",,14,4,5,5,95,147.4 triệu/m²
09/10/2021,"Phường Tân Quy, Quận 7, Hồ Chí Minh",,14,4,5,5,95,147.4 triệu/m²
09/10/2021,"Dự án Vinpearl Luxury Nha Trang, Thành phố Nha Trang, Khánh Hòa",,,1,1,1,130,60.8 triệu/m²
09/10/2021,"Đường Quang Tiến, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",3.3,3,4,4,4,36,90.3 triệu/m²
09/10/2021,"Số 58, Đường Số 10, Phường Tân Quy, Quận 7, Hồ Chí Minh",,14,2,,,105,161.9 triệu/m²
09/10/2021,"Đường Phạm Đăng Giảng, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",6,6,2,3,3,50,82 triệu/m²
09/10/2021,"Ngõ 119, Đường Âu Cơ, Phường Quảng An, Tây Hồ, Hà Nội",5,2,5,2,,35,128.6 triệu/m²
09/10/2021,"Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội",4,3,5,3,4,35,102.9 triệu/m²
09/10/2021,"Đường Nguyễn Cửu Vân, Phường 17, Bình Thạnh, Hồ Chí Minh",7,,4,8,8,82,146.3 triệu/m²
30/09/2021,"Đường Mậu Lương, Phường Kiến Hưng, Hà Đông, Hà Nội",3.2,3,5,4,4,32,73.4 triệu/m²
06/10/2021,"Đường Hà Trì, Phường Kiến Hưng, Hà Đông, Hà Nội",3.5,3,5,3,4,32,81.2 triệu/m²
09/10/2021,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",4,5,4,4,,56,264.3 triệu/m²
06/10/2021,"Đường Hà Trì, Phường Kiến Hưng, Hà Đông, Hà Nội",5,3,3,3,2,35,70 triệu/m²
09/10/2021,"Dự án KĐT Văn Quán, Hà Đông, Hà Nội",4,5,5,5,6,50,124 triệu/m²
06/10/2021,"Đường Hữu Hòa, Xã Hữu Hòa, Thanh Trì, Hà Nội",3.2,3,5,4,4,32,64.1 triệu/m²
09/10/2021,"Phố Trần Đại Nghĩa, Phường Bách Khoa, Hai Bà Trưng, Hà Nội",5,4,7,24,25,95,117.9 triệu/m²
09/10/2021,"Đường Văn Phú, Phường Phú La, Hà Đông, Hà Nội",5.4,19.5,4,3,4,86,151.2 triệu/m²
09/10/2021,"Đường Kim Ngưu, Phường Minh Khai, Hai Bà Trưng, Hà Nội",4,,5,4,4,55,116.4 triệu/m²
09/10/2021,"Đường La Phù, Xã La Phù, Hoài Đức, Hà Nội",3.8,3,3,3,3,45,40 triệu/m²
09/10/2021,"Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh",3.5,4,1,2,2,37,105.4 triệu/m²
09/10/2021,"Hẻm 776, Đường Cách Mạng Tháng Tám, Phường 5, Tân Bình, Hồ Chí Minh",4.2,6,1,1,1,49,125.5 triệu/m²
09/10/2021,"Phố Đại Đồng, Phường Thanh Trì, Hoàng Mai, Hà Nội",4,5,5,4,4,60,129.7 triệu/m²
09/10/2021,"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội",8,5,6,5,5,88,176.1 triệu/m²
09/10/2021,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội",5.8,3,3,3,3,45,65.6 triệu/m²
09/10/2021,"Ngõ 68, Đường Triều Khúc, Phường Thanh Xuân Nam, Thanh Xuân, Hà Nội",4,3,8,13,13,60,123.3 triệu/m²
09/10/2021,"Hoàng Cầu, Đống Đa, Hà Nội",5,3,5,6,,70,134.3 triệu/m²
09/10/2021,"Ngõ 68, Đường Triều Khúc, Phường Thanh Xuân Nam, Thanh Xuân, Hà Nội",4.6,3,3,2,,50,85 triệu/m²
09/10/2021,"Dự án Ivory Villas &amp; Resort, Đường Quốc lộ 6, Xã Lâm Sơn, Lương Sơn, Hòa Bình",15,13,3,4,4,310.5,22.5 triệu/m²
09/10/2021,"Phường Đồng Hòa, Kiến An, Hải Phòng",4,3,3,2,2,66,28 triệu/m²
09/10/2021,"Đường Trần Nhật Duật, Phường Phước Hòa, Nha Trang, Khánh Hòa",7.3,,2,3,5,189.8,108 triệu/m²
09/10/2021,"Đường Xô Viết Nghệ Tĩnh, Phường 21, Bình Thạnh, Hồ Chí Minh",4.2,2.5,2,4,4,71,85.9 triệu/m²
09/10/2021,"Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội",5,5,5,6,5,60,100 triệu/m²
09/10/2021,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",11.5,5,4,4,4,200,140 triệu/m²
09/10/2021,"Đường Kim Đồng, Phường Giáp Bát, Hoàng Mai, Hà Nội",4.5,5,5,5,4,55,130.9 triệu/m²
09/10/2021,"Đường Lâm Du, Phường Bồ Đề, Long Biên, Hà Nội",4.1,2.5,4,3,3,49,118.4 triệu/m²
09/10/2021,"Đường Hiệp Bình, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",5,,3,4,4,60,86.7 triệu/m²
09/10/2021,"Đường Hà Trì, Phường Hà Cầu, Hà Đông, Hà Nội",3.5,1.5,5,3,3,35,79.4 triệu/m²
09/10/2021,"Đường An Bình, Phường 5, Quận 5, Hồ Chí Minh",3.5,4,3,2,3,35,107.1 triệu/m²
09/10/2021,"Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội",5.1,3,5,4,4,35,100 triệu/m²
09/10/2021,"Phố Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",4,3,5,3,4,36,105.6 triệu/m²
09/10/2021,"Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",,,2,1,1,65.8,79 triệu/m²
09/10/2021,"Đường Nguyễn Dữ, Phường Khuê Trung, Cẩm Lệ, Đà Nẵng",5,5.5,1,2,,80,54.4 triệu/m²
09/10/2021,"đường Võng Thị, Tây Hồ, Hà Nội",7,6,5,6,6,110,130 triệu/m²
09/10/2021,"Dự án Làng Đại Học ABC, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",,,3,4,4,250,46 triệu/m²
06/10/2021,"Dự án Meyhomes Capital, Đường 975, Phường An Thới, Phú Quốc, Kiên Giang",6.5,13.5,4,3,3,117,81.2 triệu/m²
09/10/2021,"Đường Vũ Trọng Khánh, Phường Mỗ Lao, Hà Đông, Hà Nội",6.5,3,7,18,19,76,125 triệu/m²
09/10/2021,"Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",4.1,6,2,2,2,54,114.8 triệu/m²
09/10/2021,"Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội",7.5,15,5,9,9,117,153.8 triệu/m²
09/10/2021,"Đường Bàn Cờ, Phường 3, Quận 3, Hồ Chí Minh",4,10,5,9,9,56,428.6 triệu/m²
09/10/2021,"Đường Phạm Đăng Giảng, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",5,4,2,2,2,48,67.7 triệu/m²
09/10/2021,"Đường Đào Tấn, Phường Cống Vị, Ba Đình, Hà Nội",8,4,4,6,6,76,109.2 triệu/m²
09/10/2021,"Đường Tân Mai, Hoàng Mai, Hà Nội",42,6,5,5,4,54,138.9 triệu/m²
09/10/2021,"Đường Số 6, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",,5,,4,3,100,43 triệu/m²
09/10/2021,"Dự án La Vida Residences, Vũng Tàu, Bà Rịa Vũng Tàu",13.5,11.5,3,,,224.86,60.9 triệu/m²
01/10/2021,"Dự án Regal One World Regency , Đường Võ Nguyên Giáp, Phường Điện Ngọc, Điện Bàn, Quảng Nam",15,15,2,3,3,350,34.3 triệu/m²
09/10/2021,"Cầu Giấy, Hà Nội",5,6,5,7,5,68,194.1 triệu/m²
09/10/2021,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",3.4,2,1,2,1,30,80 triệu/m²
04/10/2021,"Đường Nguyễn Văn Đẹp, Thị trấn Hậu Nghĩa, Đức Hòa, Long An",4,8,1,2,2,105,37.6 triệu/m²
04/10/2021,"Đường Số 8, Phường Long Bình, Quận 9, Hồ Chí Minh",6,10,1,2,2,350,38 triệu/m²
09/10/2021,"Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",6,40,4,6,4,90,177.8 triệu/m²
09/10/2021,"Đường Nguyễn Khánh Toàn, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",4.5,3.5,6,3,4,63,214.3 triệu/m²
09/10/2021,"Đường Khuông Việt, Phường Phú Trung, Tân Phú, Hồ Chí Minh",4,6,2,5,2,104,76.7 triệu/m²
09/10/2021,"Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội",4,3,4,4,3,36,62.5 triệu/m²
09/10/2021,"Đường Hoàng Văn Thái, Phường Khương Trung, Thanh Xuân, Hà Nội",4.7,,4,3,3,50,96 triệu/m²
09/10/2021,"Đường Đa Sỹ, Phường Kiến Hưng, Hà Đông, Hà Nội",3.6,2.5,4,3,3,30,81 triệu/m²
09/10/2021,"Đường Tân Kỳ Tân Quý, Phường Tân Quý, Tân Phú, Hồ Chí Minh",5.8,5,1,3,2,98,61.2 triệu/m²
09/10/2021,"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",7.5,6,9,8,,80,306.2 triệu/m²
09/10/2021,Đường Trịnh Hoài Đức - Phường 11 - Đà Lạt - Lâm Đồng,10,7,3,7,8,200,77.5 triệu/m²
09/10/2021,"Đường Quang Trung, Phường Yên Nghĩa, Hà Đông, Hà Nội",3.31,2.5,4,3,3,30,71.7 triệu/m²
09/10/2021,"Đường Đội Cấn, Phường Ngọc Khánh, Ba Đình, Hà Nội",4.2,,5,5,5,42,285.7 triệu/m²
09/10/2021,"Dự án Phương Nam River Park, Đường Tỉnh lộ 884, Xã Sơn Đông, Bến Tre, Bến Tre",,30,3,4,3,162,14.8 triệu/m²
09/10/2021,"Đường Trường Sơn, Hòa Vang, Đà Nẵng",18,6,2,3,,165,15.2 triệu/m²
09/10/2021,"Đường Bát Khối, Phường Phúc Lợi, Long Biên, Hà Nội",4,2.2,4,3,4,30,60 triệu/m²
09/10/2021,"Đường Quang Trung, Phường 10, Gò Vấp, Hồ Chí Minh",19,6,3,3,3,76,197.4 triệu/m²
09/10/2021,"Đường Bát Khối, Phường Thạch Bàn, Long Biên, Hà Nội",4,2.5,4,3,4,30,61 triệu/m²
09/10/2021,"Đường Trần Kim Xuyến, Phường Yên Hòa, Cầu Giấy, Hà Nội",5.5,17,5,8,9,60,183.3 triệu/m²
09/10/2021,"Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội",,,5,3,3,30,60 triệu/m²
09/10/2021,"24 ngõ 449 Đường Cổ Nhuế, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",5.5,3,5,4,4,42,103.6 triệu/m²
09/10/2021,"Đường Văn Phú, Phường Phú La, Hà Đông, Hà Nội",5,12,,5,5,83,136.1 triệu/m²
09/10/2021,"Đường Hưng Phú, Phường 10, Quận 8, Hồ Chí Minh",,,4,5,3,40,282.5 triệu/m²
09/10/2021,"Đường Tân Mai, Phường Tân Mai, Hoàng Mai, Hà Nội",4,3,4,4,3,42,100 triệu/m²
09/10/2021,"Đường Trần Quang Diệu, Phường Quang Trung, Đống Đa, Hà Nội",,,5,4,5,48,239.6 triệu/m²
09/10/2021,"Dự án KĐT Hòa Xuân mở rộng, Đường Văn Tiến Dũng, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",10.5,5,4,9,6,159,75.5 triệu/m²
09/10/2021,"Đường Nguyễn Chính, Phường Tân Mai, Hoàng Mai, Hà Nội",4,3,4,4,3,45,93.3 triệu/m²
09/10/2021,"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",4.2,3,3,3,2,40,76.2 triệu/m²
09/10/2021,"Đường Hàn Thuyên, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",5,7.5,5,9,9,112.5,88.9 triệu/m²
06/10/2021,"Đường Văn Cao, Phường Liễu Giai, Ba Đình, Hà Nội",4.6,6,4,5,4,51,148 triệu/m²
09/10/2021,"192, Phố Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội",4,3,5,3,4,46.2,63.9 triệu/m²
09/10/2021,"Đường Thăng Long, Phường Hòa Cường Nam, Hải Châu, Đà Nẵng",7.5,7.5,5,6,6,150,146.7 triệu/m²
09/10/2021,"Đường Số 4, Phường 16, Gò Vấp, Hồ Chí Minh",4,,3,2,2,34,114.7 triệu/m²
03/10/2021,"Ngõ 135, Đường Núi Trúc, Phường Giảng Võ, Ba Đình, Hà Nội",5.4,5,5,5,4,52,125 triệu/m²
06/10/2021,"Phố Xã Đàn, Phường Kim Liên, Đống Đa, Hà Nội",5,,5,6,4,66,383.3 triệu/m²
